"SURVEY_ID","INSPECTION_TYPE","DEFICIENCY","SEVERITY","RESIDENTS_AFFECTED","SQC","REG_SET_ID","TAG_NUMBER","CORRECTION_DATE","IS_COMPLAINT","SUPPRESS_ON_INSPECTION_TAB"
"20QD","LSC","ROLES UNDER A WAIVER DECLARED BY SECRETARY","1","3","0","EP01","0026","04/23/2018","0","0"
"20QD","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","04/23/2018","0","0"
"20QD","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","04/23/2018","0","0"
"20QD","LSC","STANDARDS OF CONSTRUCTION FOR NEW NH","2","1","0","ZT1N","570","04/23/2018","0","0"
"20QD","LSC","SUBSISTENCE NEEDS FOR STAFF AND PATIENTS","1","3","0","EP01","0015","04/23/2018","0","0"
"20QD","LSC","VERTICAL OPENINGS - ENCLOSURE","2","1","0","K307","0311","04/23/2018","0","0"
"20RN","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","1","1","0","FF11","0677",".","0","1"
"20RN","Health","BASELINE CARE PLAN","1","2","0","FF11","0655","10/01/2018","0","0"
"20RN","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","10/01/2018","0","0"
"20RN","Health","MAINTAINS EFFECTIVE PEST CONTROL PROGRAM","2","2","0","FF11","0925","10/01/2018","0","0"
"20RN","Health","PASARR SCREENING FOR MD & ID","2","1","0","FF11","0645","10/01/2018","0","0"
"20RN","Health","PROTECTION/MANAGEMENT OF PERSONAL FUNDS","2","1","0","FF11","0567","10/01/2018","0","0"
"20RN","Health","QUALITY OF CARE","2","1","0","FF11","0684","10/01/2018","1","0"
"20RN","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","10/01/2018","0","0"
"20RN","Health","SELF-DETERMINATION","2","1","0","FF11","0561","10/01/2018","0","0"
"20RN","LSC","PLAN BASED ON ALL HAZARDS RISK ASSESSMENT","1","3","0","EP01","0006","10/01/2018","0","0"
"20RN","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","10/01/2018","0","0"
"20RN","LSC","SUBSISTENCE NEEDS FOR STAFF AND PATIENTS","1","3","0","EP01","0015","10/01/2018","0","0"
"2192","Health","ACTIVITIES MEET INTERESTS/NEEDS OF EACH RES","2","1","0","FF10","0248","10/20/2017","0","0"
"2192","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","1","0","FF10","0241","10/20/2017","0","0"
"2192","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","10/20/2017","1","0"
"2192","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","2","0","FF10","0253","10/20/2017","0","0"
"2192","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","1","0","FF10","0441","10/20/2017","0","0"
"2192","Health","INFORMED OF HEALTH STATUS, CARE, & TREATMENTS","2","1","0","FF10","0154","10/20/2017","1","0"
"2192","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","2","0","FF10","0225","10/20/2017","1","0"
"2192","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","10/20/2017","1","0"
"2192","Health","PROVISION OF MEDICALLY RELATED SOCIAL SERVICE","2","1","0","FF10","0250","10/20/2017","0","0"
"2192","Health","QAA COMMITTEE-MEMBERS/MEET QUARTERLY/PLANS","2","1","0","FF10","0520","10/20/2017","0","0"
"2192","Health","RIGHT TO REFUSE; FORMULATE ADVANCE DIRECTIVES","2","1","0","FF10","0155","10/20/2017","0","0"
"2192","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN SNFS","2","1","0","FF10","0411","10/20/2017","0","0"
"2192","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF10","0314","10/20/2017","0","0"
"2192","LSC","CORRIDOR - DOORS","2","1","0","K307","0363","09/25/2017","0","0"
"2192","LSC","ELECTRICAL EQUIPMENT - OTHER","2","1","0","K307","0919","10/02/2017","0","0"
"2192","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","10/02/2017","0","0"
"2192","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","09/25/2017","0","0"
"2192","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","09/25/2017","0","0"
"2192","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","10/02/2017","0","0"
"224N","Health","ACTIVITIES MEET INTERESTS/NEEDS OF EACH RES","2","2","0","FF10","0248","08/04/2017","0","0"
"224N","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","2","0","FF10","0241","08/04/2017","0","0"
"224N","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF10","0329","08/04/2017","0","0"
"224N","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","08/04/2017","0","0"
"224N","Health","INFECTION CONTROL","2","2","0","ZT1N","210","08/04/2017","0","0"
"224N","Health","INVESTIGATE/REPORT ALLEGATIONS/INDIVIDUALS","2","1","0","FF10","0225","08/04/2017","0","0"
"224N","Health","SERVICES BY QUALIFIED PERSONS/PER CARE PLAN","2","1","0","FF10","0282","08/04/2017","0","0"
"224N","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","08/04/2017","0","0"
"22FQ","Health","FREE FROM ABUSE AND NEGLECT","3","1","0","FF11","0600","03/02/2018","1","0"
"22FQ","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","3","1","0","FF11","0689","03/02/2018","1","0"
"22FQ","LSC","ARRANGEMENT WITH OTHER FACILITIES","1","3","0","EP01","0025","02/22/2018","0","0"
"22FQ","LSC","MULTIPLE OCCUPANCIES - CONSTRUCTION TYPE","1","2","0","K307","0133","02/22/2018","0","0"
"22FQ","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","1","3","0","EP01","0024","02/22/2018","0","0"
"22FQ","LSC","ROLES UNDER A WAIVER DECLARED BY SECRETARY","1","3","0","EP01","0026","02/22/2018","0","0"
"22J1","Health","ACCURACY OF ASSESSMENTS","2","1","0","FF11","0641","10/12/2018","0","0"
"22J1","Health","BASELINE CARE PLAN","1","2","0","FF11","0655","10/12/2018","0","0"
"22J1","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","10/12/2018","0","0"
"22J1","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF11","0756","10/12/2018","0","0"
"22J1","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688","10/12/2018","0","0"
"22J1","Health","ROUTINE/EMERGENCY DENTAL SRVCS IN NFS","2","1","0","FF11","0791","10/12/2018","0","0"
"22J1","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","09/28/2018","0","0"
"22PZ","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF09","0329","01/13/2017","0","0"
"22PZ","Health","OUTSIDE PROFESSIONAL RESOURCES-ARRANGE/AGRMNT","2","1","0","FF09","0500","01/13/2017","0","0"
"22PZ","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDERS","2","1","0","FF09","0386","01/13/2017","0","0"
"22PZ","Health","RIGHT TO PARTICIPATE PLANNING CARE-REVISE CP","2","1","0","FF09","0280","01/13/2017","0","0"
"22PZ","Health","TREATMENT/DEVICES TO MAINTAIN HEARING/VISION","2","1","0","FF09","0313","01/13/2017","0","0"
"22PZ","LSC","EMERGENCY LIGHTING","2","1","0","K307","0291","01/13/2017","0","0"
"22PZ","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","01/13/2017","0","0"
"22PZ","LSC","NUMBER OF EXITS - CORRIDORS","1","2","0","K307","0252","01/13/2017","0","1"
"22PZ","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","01/13/2017","0","0"
"22PZ","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0374","01/13/2017","0","0"
"22PZ","LSC","UTILITIES - GAS AND ELECTRIC","2","1","0","K307","0511","01/13/2017","0","0"
"22RG","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF10","0323","12/14/2017","1","0"
"22RG","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC)","2","1","0","FF10","0157","01/20/2018","1","0"
"22RG","Health","RESIDENTS FREE OF SIGNIFICANT MED ERRORS","2","2","0","FF10","0333","01/20/2018","1","0"
"24BF","Health","HOUSEKEEPING & MAINTENANCE SERVICES","2","1","0","FF10","0253","05/08/2017","0","0"
"24BF","Health","RIGHT TO PARTICIPATE PLANNING CARE-REVISE CP","2","1","0","FF10","0280","05/08/2017","0","0"
"24BF","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","05/08/2017","0","0"
"24BF","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","1","3","0","K307","0921","05/08/2017","0","0"
"24PG","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656",".","1","0"
"24PG","Health","QUALITY OF CARE","2","1","0","FF11","0684",".","1","0"
"24PG","Health","SELF-DETERMINATION","2","1","0","FF11","0561",".","1","0"
"252E","Health","BASELINE CARE PLAN","2","1","0","FF11","0655","02/07/2020","0","0"
"252E","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","02/07/2020","1","0"
"252E","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","02/07/2020","0","0"
"252E","Health","INFECTION PREVENTION & CONTROL","2","2","0","FF11","0880","02/07/2020","0","0"
"252E","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","02/07/2020","0","0"
"252E","LSC","MAINTENANCE, INSPECTION & TESTING - DOORS","2","2","0","K307","0761","02/18/2020","0","0"
"252E","LSC","UTILITIES - GAS AND ELECTRIC","2","2","0","K307","0511","02/07/2020","0","0"
"25ET","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","03/03/2017","0","0"
"25ET","Health","ROUTINE/EMERGENCY DENTAL SERVICES IN NFS","2","1","0","FF10","0412","03/03/2017","0","0"
"25ET","LSC","CORRIDOR - DOORS","2","1","0","K307","0363","03/17/2017","0","0"
"25ET","LSC","DOORS WITH SELF-CLOSING DEVICES","2","1","0","K307","0223","03/17/2017","0","0"
"25ET","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0915","03/17/2017","0","0"
"25ET","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","1","0","K307","0923","03/17/2017","0","0"
"25ET","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","03/17/2017","0","0"
"25ET","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","03/17/2017","0","0"
"2648","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","01/20/2020","1","0"
"2648","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","01/20/2020","1","0"
"26CS","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF10","0312","04/18/2017","1","0"
"26CS","Health","DIGNITY AND RESPECT OF INDIVIDUALITY","2","1","0","FF10","0241","04/18/2017","0","0"
"26CS","Health","FOOD PROCURE, STORE/PREPARE/SERVE - SANITARY","2","2","0","FF10","0371","04/18/2017","0","0"
"26CS","Health","INFECTION CONTROL, PREVENT SPREAD, LINENS","2","2","0","FF10","0441","04/18/2017","0","0"
"26CS","Health","MAINTAIN NUTRITION STATUS UNLESS UNAVOIDABLE","2","1","0","FF10","0325","04/18/2017","0","0"
"26CS","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF10","0309","04/18/2017","1","0"
"26CS","Health","RESIDENTS FREE OF SIGNIFICANT MED ERRORS","2","2","0","FF10","0333","04/18/2017","1","0"
"26CS","Health","RIGHT TO REFUSE; FORMULATE ADVANCE DIRECTIVES","2","1","0","FF10","0155","05/12/2017","0","0"
"26CS","Health","TREATMENT/SVCS TO PREVENT/HEAL PRESSURE SORES","2","1","0","FF10","0314","04/18/2017","0","0"
"26CS","LSC","EGRESS DOORS","2","2","0","K307","0222","03/31/2017","0","0"
"26CS","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0374","04/13/2017","0","0"
"276R","Health","REPORTING OF ALLEGED VIOLATIONS","2","1","0","FF11","0609","07/21/2020","1","0"
"276R","Health","REQUEST/REFUSE/DSCNTNUE TRMNT;FORMLTE ADV DIR","2","1","0","FF11","0578","08/16/2020","1","0"
"27KE","Health","PROVIDE CARE/SERVICES FOR HIGHEST WELL BEING","2","1","0","FF09","0309","01/16/2017","1","0"
"28IW","Health","ADL CARE PROVIDED FOR DEPENDENT RESIDENTS","2","1","0","FF11","0677","09/05/2019","0","0"
"28IW","Health","DISPOSE GARBAGE AND REFUSE PROPERLY","2","2","0","FF11","0814","09/05/2019","0","0"
"28IW","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","1","0","FF11","0756","09/05/2019","0","0"
"28IW","Health","ESSENTIAL EQUIPMENT, SAFE OPERATING CONDITION","2","2","0","FF11","0908","09/18/2019","0","0"
"28IW","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","09/05/2019","0","0"
"28IW","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","09/05/2019","0","0"
"28IW","Health","MAINTAINS EFFECTIVE PEST CONTROL PROGRAM","2","2","0","FF11","0925","09/05/2019","0","0"
"28IW","Health","MENUS MEET RESIDENT NDS/PREP IN ADV/FOLLOWED","2","1","0","FF11","0803","09/05/2019","0","0"
"28IW","Health","NUTRITIVE VALUE/APPEAR, PALATABLE/PREFER TEMP","2","1","0","FF11","0804","09/05/2019","0","0"
"28IW","Health","PHYSICIAN VISITS - REVIEW CARE/NOTES/ORDER","2","2","0","FF11","0711","09/05/2019","0","0"
"28IW","Health","POSTED NURSE STAFFING INFORMATION","1","2","0","FF11","0732","09/05/2019","0","0"
"28IW","Health","QUALITY OF CARE","2","1","0","FF11","0684","09/05/2019","0","0"
"28IW","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","2","2","0","FF11","0584","09/05/2019","1","0"
"28IW","Health","SELF-DETERMINATION","2","1","0","FF11","0561","09/05/2019","0","0"
"28IW","LSC","COOKING FACILITIES","2","1","0","K307","0324","09/05/2019","0","0"
"28IW","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","09/05/2019","0","0"
"28IW","LSC","DOORS WITH SELF-CLOSING DEVICES","2","2","0","K307","0223","09/05/2019","0","0"
"28IW","LSC","EGRESS DOORS","2","1","0","K307","0222","09/05/2019","0","0"
"28IW","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","09/05/2019","0","0"
"28IW","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0916","09/05/2019","0","0"
"28IW","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","09/05/2019","0","0"
"28IW","LSC","ELEVATORS","2","2","0","K307","0531","09/05/2019","0","0"
"28IW","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","2","0","K307","0345","09/05/2019","0","0"
"28IW","LSC","FIRE DRILLS","2","2","0","K307","0712","09/05/2019","0","0"
"28IW","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","09/05/2019","0","0"
"28IW","LSC","GENERAL REQUIREMENTS - OTHER","2","1","0","K307","0100","09/05/2019","0","0"
"28IW","LSC","HAZARDOUS AREAS - ENCLOSURE","2","2","0","K307","0321","09/05/2019","0","0"
"28IW","LSC","PROTECTION - OTHER","2","2","0","K307","0300","09/05/2019","0","0"
"28IW","LSC","SMOKING REGULATIONS","2","2","0","K307","0741","09/05/2019","0","0"
"28IW","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","1","0","K307","0353","09/05/2019","0","0"
"28IW","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","2","0","K307","0225","09/05/2019","0","0"
"28IW","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0374","09/05/2019","0","0"
"28IW","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","09/05/2019","0","0"
"29WS","Health","CARDIO-PULMONARY RESUSCITATION (CPR)","4","2","1","FF11","0678","11/13/2018","1","0"
"2BDO","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","2","0","FF11","0656","09/05/2018","0","0"
"2BDO","Health","ESSENTIAL EQUIPMENT, SAFE OPERATING CONDITION","2","1","0","FF11","0908","09/05/2018","0","0"
"2BDO","Health","NUTRITION/HYDRATION STATUS MAINTENANCE","2","1","0","FF11","0692","09/05/2018","0","0"
"2BDO","Health","SAFE/CLEAN/COMFORTABLE/HOMELIKE ENVIRONMENT","1","3","0","FF11","0584","09/05/2018","0","0"
"2BDO","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","09/05/2018","0","0"
"2BDO","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","2","0","K307","0921","09/05/2018","0","0"
"2BDO","LSC","EP TRAINING PROGRAM","2","2","0","EP01","0037","09/05/2018","0","0"
"2BDO","LSC","POLICIES/PROCEDURES-VOLUNTEERS AND STAFFING","2","2","0","EP01","0024","09/05/2018","0","0"
"2BDO","LSC","SPRINKLER SYSTEM - MAINTENANCE AND TESTING","2","2","0","K307","0353","09/05/2018","0","0"
"2BDO","LSC","SPRINKLER SYSTEM - SUPERVISORY SIGNALS","2","2","0","K307","0352","09/05/2018","0","0"
"2BDO","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","09/05/2018","0","0"
"2BDO","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","09/05/2018","0","0"
"2BQ8","Health","BASELINE CARE PLAN","1","3","0","FF11","0655","03/14/2020","0","0"
"2BQ8","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","03/14/2020","0","0"
"2BQ8","Health","INFLUENZA AND PNEUMOCOCCAL IMMUNIZATIONS","2","1","0","FF11","0883","03/14/2020","0","0"
"2BQ8","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","1","0","FF11","0695","03/14/2020","0","0"
"2BQ8","Health","TUBE FEEDING MGMT/RESTORE EATING SKILLS","2","1","0","FF11","0693","03/14/2020","0","0"
"2BQ8","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","1","0","K307","0920","03/14/2020","0","0"
"2BQ8","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","3","0","K307","0921","03/14/2020","0","0"
"2BQ8","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0916","03/14/2020","0","0"
"2BQ8","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","1","0","K307","0918","03/14/2020","0","0"
"2BQ8","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","1","3","0","K307","0345","03/14/2020","0","0"
"2BQ8","LSC","HAZARDOUS AREAS - ENCLOSURE","2","3","0","K307","0321","03/14/2020","0","0"
"2BQ8","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","03/14/2020","0","0"
"2BQ8","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0372","03/14/2020","0","0"
"2BX4","Health","FREE FROM ABUSE AND NEGLECT","2","1","0","FF11","0600","05/03/2019","1","0"
"2DYT","Health","DEVELOP/IMPLEMENT COMPREHENSIVE CARE PLAN","2","1","0","FF11","0656","07/03/2018","0","0"
"2DYT","Health","DRUG REGIMEN IS FREE FROM UNNECESSARY DRUGS","2","1","0","FF11","0757","07/03/2018","0","0"
"2DYT","Health","DRUG REGIMEN REVIEW, REPORT IRREGULAR, ACT ON","2","2","0","FF11","0756","07/03/2018","0","0"
"2DYT","Health","FOOD PROCUREMENT,STORE/PREPARE/SERVE-SANITARY","2","2","0","FF11","0812","07/03/2018","0","0"
"2DYT","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","2","0","FF11","0689","07/03/2018","0","0"
"2DYT","Health","INFECTION CONTROL","2","2","0","ZT1N","210","07/03/2018","0","0"
"2DYT","Health","INFECTION PREVENTION & CONTROL","2","1","0","FF11","0880","07/03/2018","0","0"
"2DYT","Health","LABEL/STORE DRUGS AND BIOLOGICALS","2","1","0","FF11","0761","07/03/2018","0","0"
"2DYT","Health","NUTRITION/HYDRATION STATUS MAINTENANCE","2","1","0","FF11","0692","07/03/2018","0","0"
"2DYT","Health","PHYSICAL ENVIRONMENT","2","2","0","ZT1N","310","07/03/2018","0","0"
"2DYT","Health","RESIDENT RIGHTS/EXERCISE OF RIGHTS","2","1","0","FF11","0550","07/03/2018","0","0"
"2DYT","Health","RESPIRATORY/TRACHEOSTOMY CARE AND SUCTIONING","2","1","0","FF11","0695","07/03/2018","0","0"
"2DYT","LSC","ELECTRICAL EQUIPMENT - POWER CORDS AND EXTENS","2","2","0","K307","0920","07/03/2018","0","0"
"2DYT","LSC","ELECTRICAL EQUIPMENT - TESTING AND MAINTENANC","2","3","0","K307","0921","07/03/2018","0","0"
"2DYT","LSC","FIRE DRILLS","2","3","0","K307","0712","07/03/2018","0","0"
"2DYT","LSC","GAS EQUIPMENT - PRECAUTIONS FOR HANDLING OXYG","2","2","0","K307","0929","07/03/2018","0","0"
"2DYT","LSC","LTC AND ICF/IID SHARING PLAN WITH PATIENTS","1","3","0","EP01","0035","07/03/2018","0","0"
"2DYT","LSC","MEANS OF EGRESS - GENERAL","2","3","0","K307","0211","07/03/2018","0","0"
"2DYT","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","07/03/2018","0","0"
"2DYT","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","2","0","K307","0372","07/03/2018","0","0"
"2DYT","LSC","UTILITIES - GAS AND ELECTRIC","2","1","0","K307","0511","07/03/2018","0","0"
"2DYT","LSC","VERTICAL OPENINGS - ENCLOSURE","2","2","0","K307","0311","07/03/2018","0","0"
"2EYP","Health","INVESTIGATE/PREVENT/CORRECT ALLEGED VIOLATION","2","1","0","FF11","0610","08/20/2019","0","0"
"2EYP","LSC","SPRINKLER SYSTEM - INSTALLATION","2","1","0","K307","0351","08/02/2019","0","0"
"2FIW","Health","ACTIVITIES DAILY LIVING (ADLS)/MNTN ABILITIES","2","1","0","FF11","0676","12/11/2018","0","0"
"2FIW","Health","CARE PLAN TIMING AND REVISION","2","1","0","FF11","0657","12/11/2018","0","0"
"2FIW","Health","DEPARTMENT CRIMINAL HISTORY REVIEW","2","1","0","E3BP","0808","12/10/2018","0","0"
"2FIW","Health","FREE FROM UNNEC PSYCHOTROPIC MEDS/PRN USE","2","1","0","FF11","0758","12/11/2018","0","0"
"2FIW","Health","FREE OF ACCIDENT HAZARDS/SUPERVISION/DEVICES","2","1","0","FF11","0689","12/11/2018","1","0"
"2FIW","Health","SERVICES PROVIDED MEET PROFESSIONAL STANDARDS","2","1","0","FF11","0658","12/11/2018","0","0"
"2FIW","LSC","ELECTRICAL SYSTEMS - ESSENTIAL ELECTRIC SYSTE","2","2","0","K307","0918","12/09/2018","0","0"
"2FIW","LSC","FIRE ALARM SYSTEM - TESTING AND MAINTENANCE","2","2","0","K307","0345","12/09/2018","0","0"
"2FIW","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","12/09/2018","0","0"
"2FIW","LSC","SUBDIVISION OF BUILDING SPACES - SMOKE BARRIE","2","1","0","K307","0374","12/09/2018","0","0"
"2FRX","Health","QUALITY OF CARE","3","1","0","FF11","0684","08/12/2019","1","0"
"2FRX","Health","REPORTING OF ALLEGED VIOLATIONS","2","2","0","FF11","0609","08/12/2019","1","0"
"2FRX","Health","RESIDENT RECORDS - IDENTIFIABLE INFORMATION","2","1","0","FF11","0842","08/12/2019","1","0"
"2FRX","Health","RIGHT TO BE FREE FROM PHYSICAL RESTRAINTS","2","1","0","FF11","0604","08/12/2019","1","0"
"2G5Q","Health","INCREASE/PREVENT DECREASE IN ROM/MOBILITY","2","1","0","FF11","0688","01/30/2020","0","0"
"2G5Q","LSC","CORRIDOR - DOORS","2","2","0","K307","0363","01/30/2020","0","0"
"2G5Q","LSC","GAS EQUIPMENT - CYLINDER AND CONTAINER STORAG","2","2","0","K307","0923","01/30/2020","0","0"
"2G5Q","LSC","HAZARDOUS AREAS - ENCLOSURE","2","1","0","K307","0321","01/30/2020","0","0"
"2G5Q","LSC","MEANS OF EGRESS - GENERAL","2","1","0","K307","0211","01/30/2020","0","0"
"2G5Q","LSC","SPRINKLER SYSTEM - INSTALLATION","2","2","0","K307","0351","01/30/2020","0","0"
"2G5Q","LSC","STAIRWAYS AND SMOKEPROOF ENCLOSURES","2","1","0","K307","0225","01/30/2020","0","0"
"2G5Q","LSC","STANDARDS OF CONSTRUCTION FOR NEW EXISTING NH","2","1","0","ZT1N","560","01/30/2020","0","0"
"2G5Q","LSC","VERTICAL OPENINGS - ENCLOSURE","2","1","0","K307","0311","01/30/2020","0","0"
"2GCZ","Health","BEHAVIORAL HEALTH SERVICES","2","1","0","FF11","0740",".","1","0"
"2H2G","Health","NOTIFY OF CHANGES (INJURY/DECLINE/ROOM, ETC)","2","1","0","FF09","0157","01/13/2017","1","0"
