"FACILITY_ID","SURVEY_ID","INITIAL_SURVEY_DATE","SURVEY_TYPE","TOTAL_VISITS_REQUIRED"
"1667","ZBZ6","03/16/2018","CERTIFICATION/COMPLAINT","2"
"1669","3OJY","07/07/2020","COMPLAINT","1"
"1669","427F","08/14/2017","COMPLAINT","2"
"1669","PYU5","05/05/2020","COMPLAINT","1"
"1669","QOEI","09/13/2019","CERTIFICATION","2"
"1669","Z8V2","01/16/2018","CERTIFICATION/COMPLAINT","2"
"1670","1TL2","04/29/2020","COMPLAINT","1"
"1670","4KMO","07/01/2020","COMPLAINT","1"
"1670","4OJI","09/04/2020","COMPLAINT","1"
"1670","EB49","01/23/2018","CERTIFICATION/COMPLAINT","2"
"1670","HYPG","11/28/2018","COMPLAINT","2"
"1670","L03T","10/21/2019","CERTIFICATION/COMPLAINT","2"
"1670","M2OU","10/02/2020","COMPLAINT","1"
"1671","HCF1","03/05/2019","CERTIFICATION","2"
"1671","K3O3","07/10/2017","CERTIFICATION","2"
"1671","TMIW","09/18/2020","COMPLAINT","1"
"1671","TP7W","07/08/2020","COMPLAINT","1"
"1671","VHSK","12/30/2019","COMPLAINT","1"
"1671","W4F3","05/11/2020","COMPLAINT","1"
"1672","2ZP4","05/21/2020","COMPLAINT","1"
"1672","F19P","07/14/2017","COMPLAINT","2"
"1672","IX6H","04/19/2018","CERTIFICATION","2"
"1672","O5SF","08/14/2019","CERTIFICATION","2"
"1672","S0LN","12/30/2016","CERTIFICATION","2"
"1672","ZBYL","09/09/2020","COMPLAINT","1"
"1673","7RW6","09/22/2020","CERTIFICATION","1"
"1673","86PV","07/29/2020","COMPLAINT","1"
"1673","960L","09/27/2018","CERTIFICATION","2"
"1673","D7EW","12/05/2018","COMPLAINT","2"
"1673","L1KP","09/21/2020","COMPLAINT","1"
"1673","NW6S","06/01/2020","COMPLAINT","1"
"1673","OIBL","09/02/2020","COMPLAINT","1"
"1673","QRBE","05/14/2018","COMPLAINT","2"
"1673","REU7","07/19/2017","CERTIFICATION","2"
"1675","0GMU","02/10/2020","CERTIFICATION/COMPLAINT","2"
"1675","45DI","12/02/2016","CERTIFICATION","2"
"1675","9ZOJ","06/04/2020","COMPLAINT","1"
"1675","HDRI","06/11/2018","CERTIFICATION","1"
"1675","VV24","09/17/2020","COMPLAINT","1"
"1676","7K89","10/06/2020","COMPLAINT","1"
"1676","E3SH","10/09/2020","CERTIFICATION","2"
"1676","PFD5","11/09/2018","CERTIFICATION","2"
"1676","PLBX","01/31/2017","CERTIFICATION","2"
"1676","U2MW","05/27/2020","COMPLAINT","2"
"1677","A70V","01/03/2020","CERTIFICATION/COMPLAINT","1"
"1677","BYTJ","07/14/2020","COMPLAINT","1"
"1677","EY6T","05/16/2019","COMPLAINT","2"
"1677","OI5B","03/16/2018","CERTIFICATION/COMPLAINT","2"
"1677","WHNC","11/23/2016","CERTIFICATION","2"
"1677","YIVB","06/25/2020","COMPLAINT","1"
"1678","3FLS","04/05/2019","CERTIFICATION","2"
"1678","JSRS","04/01/2020","COMPLAINT","1"
"1678","TGFD","09/08/2020","COMPLAINT","1"
"1678","VB4Q","04/16/2020","COMPLAINT","1"
"1678","VPR7","08/03/2020","COMPLAINT","2"
"1678","ZCGK","07/06/2020","COMPLAINT","2"
"1678","ZPD0","09/08/2017","CERTIFICATION","2"
"1679","18D0","07/02/2020","COMPLAINT","1"
"1679","NMS9","09/23/2019","CERTIFICATION","2"
"1679","O78W","01/12/2018","CERTIFICATION","2"
"1679","ZSX0","08/27/2020","COMPLAINT","1"
"1680","0YNN","04/02/2020","COMPLAINT","1"
"1680","IQ8R","06/28/2018","CERTIFICATION","2"
"1680","JBV1","06/29/2020","COMPLAINT","1"
"1680","JGO2","12/23/2019","CERTIFICATION/COMPLAINT","2"
"1680","P07N","07/28/2020","COMPLAINT","1"
"1680","PFGJ","09/30/2020","COMPLAINT","1"
"1680","SDQQ","04/16/2020","COMPLAINT","1"
"1680","YT71","12/19/2016","CERTIFICATION","2"
"1681","22FQ","12/29/2017","CERTIFICATION/COMPLAINT","2"
"1681","7U09","05/02/2019","CERTIFICATION","2"
"1681","HV18","05/02/2020","COMPLAINT","1"
"1681","VOCM","08/20/2020","COMPLAINT","1"
"1682","J1ZI","07/12/2019","CERTIFICATION","2"
"1682","QNLK","11/16/2017","CERTIFICATION","2"
"1682","R74F","06/09/2020","COMPLAINT","1"
"1682","Y74U","07/30/2020","COMPLAINT","1"
"1685","40PD","11/22/2017","CERTIFICATION","1"
"1685","W6X4","07/09/2019","CERTIFICATION","2"
"1685","ZIM9","05/09/2020","COMPLAINT","1"
"1687","6RDG","08/21/2017","COMPLAINT","2"
"1687","L5QZ","03/07/2018","CERTIFICATION/COMPLAINT","2"
"1687","MGJW","06/23/2020","COMPLAINT","1"
"1687","NZVS","07/30/2020","COMPLAINT","2"
"1687","QW8E","06/07/2019","CERTIFICATION","2"
"1687","RHD0","09/01/2020","COMPLAINT","1"
"1688","0P9B","01/24/2019","CERTIFICATION","2"
"1688","E7V8","05/16/2020","COMPLAINT","1"
"1688","LCJF","09/25/2018","COMPLAINT","2"
"1688","WHT8","07/27/2017","CERTIFICATION","2"
"1689","0XFG","05/11/2017","CERTIFICATION","2"
"1689","1G4O","10/22/2018","COMPLAINT","2"
"1689","6MIH","06/24/2020","COMPLAINT","1"
"1689","N6L5","08/30/2017","COMPLAINT","2"
"1689","QDES","02/22/2019","CERTIFICATION/COMPLAINT","2"
"1689","QK7E","11/06/2018","COMPLAINT","2"
"1689","TNS0","12/19/2018","COMPLAINT","2"
"1690","1NEE","04/24/2018","COMPLAINT","2"
"1690","25U0","06/29/2020","COMPLAINT","1"
"1690","F9JW","04/24/2017","CERTIFICATION","2"
"1690","R00L","10/28/2019","COMPLAINT","2"
"1690","SIG9","05/02/2018","COMPLAINT","2"
"1690","T9SQ","05/22/2018","CERTIFICATION","2"
"1690","TCKQ","01/31/2020","CERTIFICATION/COMPLAINT","2"
"1693","9JQO","08/16/2018","CERTIFICATION/COMPLAINT","2"
"1693","I0DD","10/21/2019","CERTIFICATION/COMPLAINT","2"
"1693","I53N","10/13/2020","COMPLAINT","1"
"1693","NKWI","05/01/2020","COMPLAINT","1"
"1693","V430","08/09/2019","COMPLAINT","2"
"1693","XD1W","03/26/2020","COMPLAINT","1"
"1693","Y6R3","02/28/2017","CERTIFICATION","1"
"1694","2H5X","06/23/2020","COMPLAINT","1"
"1694","3YA0","01/26/2018","CERTIFICATION","2"
"1694","JZXY","06/13/2019","CERTIFICATION","2"
"1694","TSG4","08/10/2020","COMPLAINT","1"
"1694","UVF5","11/07/2016","CERTIFICATION","2"
"1697","H906","11/25/2019","CERTIFICATION","2"
"1697","PC76","05/14/2020","COMPLAINT","1"
"1697","TH1Z","08/25/2017","CERTIFICATION","2"
"1697","VD8F","07/31/2018","CERTIFICATION","2"
"1698","1JRP","08/11/2020","COMPLAINT","1"
"1698","4UY8","06/05/2020","COMPLAINT","1"
"1698","5SB6","12/23/2016","CERTIFICATION","3"
"1698","9GX2","10/01/2019","CERTIFICATION","2"
"1698","BCOI","07/16/2020","COMPLAINT","1"
"1698","GZWK","04/13/2018","CERTIFICATION","2"
"1699","64GD","08/20/2020","COMPLAINT","1"
"1699","9IY6","05/04/2020","COMPLAINT","1"
"1699","HPFQ","03/27/2018","CERTIFICATION","2"
"1699","L8GN","05/16/2017","CERTIFICATION","2"
"1699","Y3PQ","10/29/2019","CERTIFICATION/COMPLAINT","2"
"1700","22PZ","11/16/2016","CERTIFICATION","2"
"1700","BZJM","06/08/2018","CERTIFICATION","2"
"1700","EYDG","06/11/2020","COMPLAINT","1"
"1700","V21I","02/10/2020","CERTIFICATION/COMPLAINT","2"
"1701","25ET","01/23/2017","CERTIFICATION/COMPLAINT","2"
"1701","5BY4","04/05/2018","CERTIFICATION","2"
"1701","7GS5","06/22/2020","COMPLAINT","2"
"1701","V4BL","11/18/2019","CERTIFICATION/COMPLAINT","2"
"1702","0E9J","08/28/2018","CERTIFICATION","2"
"1702","4F6V","01/24/2018","COMPLAINT","1"
"1702","7507","04/07/2017","CERTIFICATION","2"
"1702","F5II","02/19/2020","CERTIFICATION/COMPLAINT","1"
"1702","X5SK","05/01/2020","COMPLAINT","2"
"1702","YTQU","09/11/2020","COMPLAINT","1"
"1703","BAOO","06/22/2020","COMPLAINT","1"
"1703","GDR1","07/21/2020","COMPLAINT","1"
"1703","OJDF","01/03/2018","CERTIFICATION/COMPLAINT","2"
"1703","TJA2","06/04/2019","CERTIFICATION","2"
"1703","Z6O3","09/02/2020","COMPLAINT","1"
"1704","BWBI","05/27/2020","COMPLAINT","1"
"1704","CYU3","01/10/2019","CERTIFICATION","2"
"1704","HIV6","12/14/2016","COMPLAINT","2"
"1704","I6FW","08/03/2020","COMPLAINT","1"
"1704","OGOW","01/09/2019","COMPLAINT","2"
"1704","UQ2H","12/14/2016","COMPLAINT","2"
"1704","Y0EE","04/21/2017","CERTIFICATION","2"
"1705","87Q9","04/13/2017","CERTIFICATION","2"
"1705","OLQI","05/14/2020","COMPLAINT","1"
"1705","Q4D1","07/17/2020","COMPLAINT","1"
"1705","TZO6","01/31/2019","CERTIFICATION","2"
"1707","IVDK","03/30/2017","CERTIFICATION","2"
"1707","OK0M","12/03/2019","CERTIFICATION","2"
"1707","WOD5","05/06/2020","COMPLAINT","1"
"1707","WOVW","08/15/2018","CERTIFICATION","2"
"1707","X4OE","08/26/2020","COMPLAINT","1"
"1708","7Y37","07/22/2020","COMPLAINT","1"
"1708","A5SF","11/15/2017","CERTIFICATION","2"
"1708","B5SP","04/22/2020","COMPLAINT","1"
"1708","YFOB","07/23/2019","CERTIFICATION/COMPLAINT","3"
"1709","3YRA","12/20/2017","CERTIFICATION","2"
"1709","MNL4","04/03/2020","COMPLAINT","1"
"1709","N7NO","07/24/2020","COMPLAINT","1"
"1709","Y9F4","05/13/2020","COMPLAINT","1"
"1709","ZIZD","09/23/2019","CERTIFICATION","2"
"1710","7TM6","06/18/2020","COMPLAINT","1"
"1710","H9EA","08/10/2020","COMPLAINT","1"
"1710","J3XO","04/07/2017","CERTIFICATION","2"
"1710","KXLT","09/22/2020","COMPLAINT","1"
"1710","T0KK","12/20/2018","CERTIFICATION","2"
"1711","61O7","11/14/2018","COMPLAINT","1"
"1711","CIIJ","05/15/2020","COMPLAINT","1"
"1711","HKDE","08/11/2020","COMPLAINT","1"
"1711","UKPF","08/04/2017","CERTIFICATION","2"
"1711","WR1B","05/13/2019","CERTIFICATION","2"
"1712","359K","08/14/2020","COMPLAINT","1"
"1712","IWCH","07/26/2018","COMPLAINT","2"
"1712","OG75","05/23/2019","CERTIFICATION/COMPLAINT","2"
"1712","PXWZ","12/11/2017","CERTIFICATION/COMPLAINT","2"
"1712","YYOO","06/15/2020","COMPLAINT","1"
"1714","0LXT","09/29/2020","COMPLAINT","1"
"1714","B4SC","09/28/2017","CERTIFICATION","2"
"1714","BYUZ","04/09/2019","CERTIFICATION","2"
"1714","WNNE","06/03/2020","COMPLAINT","1"
"1715","79US","06/09/2020","COMPLAINT","1"
"1715","IU1X","06/04/2019","COMPLAINT","2"
"1715","L7R0","10/01/2019","CERTIFICATION","2"
"1715","TQWI","05/01/2018","CERTIFICATION/COMPLAINT","2"
"1715","TZC4","08/06/2020","COMPLAINT","2"
"1715","V239","11/02/2016","CERTIFICATION","2"
"1726","4X7U","08/04/2017","CERTIFICATION","2"
"1726","MSNX","11/07/2019","COMPLAINT","2"
"1726","OWOM","09/01/2020","COMPLAINT","1"
"1726","VWD2","05/08/2020","COMPLAINT","1"
"1726","XNVN","01/15/2019","CERTIFICATION","2"
"1731","5KPJ","05/17/2018","CERTIFICATION","2"
"1731","85PO","06/03/2020","COMPLAINT","1"
"1731","FYLI","01/11/2017","CERTIFICATION","2"
"1731","UKQC","09/14/2020","COMPLAINT","1"
"1731","ZS2H","10/08/2019","CERTIFICATION","2"
"1736","1QDK","07/12/2019","CERTIFICATION","1"
"1736","G73K","02/21/2017","COMPLAINT","2"
"1736","JJPJ","09/17/2020","COMPLAINT","1"
"1736","LO6K","10/16/2017","CERTIFICATION","2"
"1736","SJQI","09/03/2020","COMPLAINT","1"
"1736","VQNS","06/26/2020","COMPLAINT","1"
"1739","1JNN","05/01/2017","COMPLAINT","2"
"1739","2X6E","08/31/2020","COMPLAINT","1"
"1739","4YW6","11/15/2018","CERTIFICATION/COMPLAINT","2"
"1739","68D7","07/16/2018","COMPLAINT","2"
"1739","76DY","06/30/2017","CERTIFICATION/COMPLAINT","2"
"1739","ESGR","03/14/2018","COMPLAINT","2"
"1739","KFFJ","02/12/2020","CERTIFICATION/COMPLAINT","2"
"1739","KKPN","09/26/2019","COMPLAINT","2"
"1739","PSNN","08/27/2019","COMPLAINT","2"
"1739","SJUC","06/23/2020","COMPLAINT","1"
"1739","T21H","01/28/2020","COMPLAINT","2"
"1739","XG1B","07/22/2020","COMPLAINT","1"
"1739","Y5SI","12/09/2019","COMPLAINT","2"
"1748","67RG","02/19/2020","CERTIFICATION/COMPLAINT","2"
"1748","ITMM","06/18/2018","CERTIFICATION","2"
"1748","T00S","06/10/2020","COMPLAINT","1"
"1748","WRSD","12/12/2016","CERTIFICATION","2"
"1749","338F","01/26/2017","CERTIFICATION","2"
"1749","FHJ9","04/13/2018","CERTIFICATION","3"
"1749","K21I","05/21/2020","COMPLAINT","1"
"1749","U2LP","01/31/2020","CERTIFICATION/COMPLAINT","2"
"1749","X0SX","08/08/2018","COMPLAINT","2"
"1749","Z4LS","07/14/2020","COMPLAINT","1"
"1750","0COR","04/23/2018","CERTIFICATION","2"
"1750","47LC","12/12/2016","CERTIFICATION","2"
"1750","EVYN","07/09/2020","COMPLAINT","1"
"1750","PL9W","05/22/2020","COMPLAINT","1"
"1750","VU44","01/23/2020","CERTIFICATION/COMPLAINT","2"
"1752","3EPP","11/20/2018","CERTIFICATION","2"
"1752","8O4I","06/17/2020","COMPLAINT","1"
"1752","EC0V","08/19/2020","COMPLAINT","1"
"1752","LO03","02/06/2017","CERTIFICATION","2"
"1753","2U4T","08/25/2017","CERTIFICATION","2"
"1753","6R8H","09/13/2019","CERTIFICATION","3"
"1753","C1TF","05/12/2017","COMPLAINT","2"
"1753","FPW2","07/16/2018","CERTIFICATION","3"
"1753","ICIR","09/15/2020","COMPLAINT","1"
"1753","NDPD","06/05/2020","COMPLAINT","1"
"1753","X30M","07/29/2020","COMPLAINT","1"
"1753","ZUNS","02/13/2018","COMPLAINT","2"
"1754","4IFB","06/16/2020","COMPLAINT","1"
"1754","9YK0","02/13/2019","COMPLAINT","2"
"1754","BHKG","02/16/2017","CERTIFICATION","3"
"1754","BM8X","12/11/2018","CERTIFICATION","2"
"1754","EXOW","02/14/2019","COMPLAINT","1"
"1754","L3BJ","01/13/2020","CERTIFICATION/COMPLAINT","1"
"1755","4GK6","09/28/2020","COMPLAINT","1"
"1755","GCCD","05/11/2020","COMPLAINT","1"
"1755","H7DF","08/28/2020","COMPLAINT","1"
"1755","XO1V","02/27/2018","CERTIFICATION/COMPLAINT","2"
"1755","ZBU2","10/09/2019","CERTIFICATION/COMPLAINT","2"
"1756","9F3J","05/18/2018","CERTIFICATION/COMPLAINT","2"
"1756","9H2V","05/06/2020","COMPLAINT","1"
"1756","HP02","08/24/2020","COMPLAINT","1"
"1756","K6F1","12/23/2016","CERTIFICATION","2"
"1756","Z6JE","06/27/2019","CERTIFICATION","2"
"1757","6RDL","06/27/2019","CERTIFICATION","2"
"1757","WPC3","06/19/2020","COMPLAINT","1"
"1757","YFRH","08/31/2017","CERTIFICATION","2"
"2533","CQPM","06/15/2020","COMPLAINT","1"
"2533","LB1N","01/17/2020","CERTIFICATION","2"
"2533","MDRW","11/07/2016","CERTIFICATION","2"
"2533","UV6N","02/20/2018","CERTIFICATION/COMPLAINT","2"
"2539","275Y","07/13/2020","COMPLAINT","1"
"2539","777E","05/07/2020","COMPLAINT","1"
"2539","BHTJ","03/15/2018","CERTIFICATION/COMPLAINT","2"
"2539","MQFZ","11/08/2019","CERTIFICATION/COMPLAINT","2"
"2539","TC6R","11/04/2016","CERTIFICATION/COMPLAINT","2"
"2544","5U25","07/09/2019","COMPLAINT","1"
"2544","AGGH","08/12/2020","COMPLAINT","2"
"2544","GDWS","05/21/2020","COMPLAINT","1"
"2544","TGU1","07/17/2017","CERTIFICATION","2"
"2544","V04P","04/05/2019","CERTIFICATION","2"
"2550","3210","09/24/2020","CERTIFICATION/COMPLAINT","1"
"2550","6L60","05/11/2018","COMPLAINT","2"
"2550","FHOQ","02/25/2020","COMPLAINT","2"
"2550","GLKR","05/03/2019","COMPLAINT","2"
"2550","M5YI","01/31/2019","CERTIFICATION/COMPLAINT","2"
"2550","OKC3","06/09/2020","COMPLAINT","1"
"2550","RH1F","09/22/2020","COMPLAINT","1"
"2550","WOV8","09/06/2017","CERTIFICATION/COMPLAINT","2"
"2574","2648","11/21/2019","COMPLAINT","2"
"2574","GDQC","06/02/2020","COMPLAINT","1"
"2574","GMS5","03/29/2019","CERTIFICATION/COMPLAINT","2"
"2574","I9HM","10/26/2017","CERTIFICATION/COMPLAINT","2"
"2575","6DW8","03/19/2019","CERTIFICATION","2"
"2575","FV0F","06/11/2020","COMPLAINT","1"
"2575","GCGY","07/11/2017","CERTIFICATION","2"
"2575","GXOV","08/11/2020","COMPLAINT","1"
"2589","6BUP","08/20/2020","COMPLAINT","1"
"2589","L6PY","08/02/2019","CERTIFICATION/COMPLAINT","2"
"2589","NSYL","11/18/2016","CERTIFICATION/COMPLAINT","2"
"2589","O18L","06/09/2020","COMPLAINT","1"
"2589","OYWN","07/07/2020","COMPLAINT","1"
"2589","YCVN","03/02/2018","CERTIFICATION/COMPLAINT","2"
"2815","H3M5","02/04/2019","CERTIFICATION/COMPLAINT","2"
"2815","KD2F","09/23/2020","CERTIFICATION","1"
"2815","QK6X","06/25/2020","COMPLAINT","1"
"2815","QP9M","09/18/2020","COMPLAINT","1"
"2815","UDGQ","09/19/2017","CERTIFICATION/COMPLAINT","2"
"2956","2KUW","04/16/2018","CERTIFICATION/COMPLAINT","2"
"2956","2LRC","06/10/2020","COMPLAINT","1"
"2956","X81E","05/17/2018","COMPLAINT","2"
"2956","Z5MM","07/02/2019","CERTIFICATION/COMPLAINT","2"
"2956","ZN8W","12/22/2016","CERTIFICATION/COMPLAINT","2"
"2974","2OG4","09/19/2017","CERTIFICATION","2"
"2974","OKIE","06/19/2020","COMPLAINT","1"
"2974","SXJD","01/23/2019","CERTIFICATION","2"
"3012","28IW","07/25/2019","CERTIFICATION/COMPLAINT","2"
"3012","45EZ","02/22/2018","COMPLAINT","2"
"3012","4YP3","11/13/2017","COMPLAINT","2"
"3012","5DJD","09/17/2019","COMPLAINT","2"
"3012","9096","04/30/2020","COMPLAINT","4"
"3012","DL1I","03/06/2017","COMPLAINT","2"
"3012","E1KB","03/10/2017","COMPLAINT","2"
"3012","GFV6","07/19/2017","COMPLAINT","2"
"3012","KJPS","08/31/2017","COMPLAINT","2"
"3012","LWJO","09/26/2020","COMPLAINT","1"
"3012","MFO7","08/28/2020","COMPLAINT","2"
"3012","MXL8","06/27/2018","CERTIFICATION/COMPLAINT","2"
"3012","RYY3","03/01/2017","CERTIFICATION/COMPLAINT","2"
"3012","UIKR","07/06/2020","COMPLAINT","2"
"3012","UJY4","08/26/2020","COMPLAINT","1"
"3012","UNEV","07/01/2020","COMPLAINT","2"
"3012","Y3CZ","11/12/2019","COMPLAINT","2"
"3041","IDN2","08/23/2019","CERTIFICATION","2"
"3041","MDM8","12/12/2016","CERTIFICATION","2"
"3041","MXIX","03/02/2018","CERTIFICATION","2"
"3041","Z7LG","06/11/2020","COMPLAINT","1"
"3053","1TLS","05/28/2020","COMPLAINT","1"
"3053","8L3U","07/21/2020","COMPLAINT","1"
"3053","8VNP","08/03/2018","COMPLAINT","2"
"3053","9AV8","01/30/2018","CERTIFICATION/COMPLAINT","3"
"3053","CSLI","06/13/2019","CERTIFICATION/COMPLAINT","2"
"3053","EJVL","08/31/2018","COMPLAINT","2"
"3053","JI2R","11/27/2018","COMPLAINT","2"
"3053","LO5J","11/30/2016","CERTIFICATION/COMPLAINT","2"
"3053","SLG8","02/21/2020","CERTIFICATION","2"
"3053","UTU4","08/12/2020","COMPLAINT","2"
"3053","VFY3","02/13/2019","COMPLAINT","2"
"3053","Z7Y1","09/11/2018","COMPLAINT","2"
"3084","31MJ","06/05/2019","COMPLAINT","2"
"3084","98KL","08/22/2019","CERTIFICATION/COMPLAINT","2"
"3084","BW4I","12/21/2016","COMPLAINT","2"
"3084","COIK","02/28/2020","COMPLAINT","2"
"3084","FH17","05/29/2020","COMPLAINT","1"
"3084","GBUH","03/29/2017","CERTIFICATION/COMPLAINT","2"
"3084","GTSB","04/24/2018","COMPLAINT","2"
"3084","LGGJ","07/10/2020","COMPLAINT","2"
"3084","MRH0","12/28/2017","COMPLAINT","2"
"3084","RYXH","01/25/2017","COMPLAINT","2"
"3084","TGOE","07/26/2018","CERTIFICATION/COMPLAINT","3"
"3089","4PE8","12/13/2018","COMPLAINT","2"
"3089","69FY","05/27/2020","COMPLAINT","1"
"3089","9KJV","08/05/2020","COMPLAINT","2"
"3089","AD9L","01/31/2020","CERTIFICATION/COMPLAINT","2"
"3089","EE0K","11/23/2016","CERTIFICATION","2"
"3089","KX0U","07/14/2020","COMPLAINT","1"
"3089","O6X4","10/08/2020","COMPLAINT","1"
"3089","OQR2","02/27/2018","COMPLAINT","2"
"3089","RHQ5","04/23/2018","CERTIFICATION","2"
"3089","YN48","09/18/2020","COMPLAINT","1"
"3156","8OCQ","07/31/2020","COMPLAINT","1"
"3156","B09N","06/17/2019","CERTIFICATION/COMPLAINT","2"
"3156","HYTY","06/12/2020","COMPLAINT","1"
"3156","W54B","09/14/2017","CERTIFICATION","3"
"3164","2UU3","04/28/2020","COMPLAINT","1"
"3164","F0OU","06/29/2020","COMPLAINT","1"
"3164","HYGI","03/05/2019","CERTIFICATION/COMPLAINT","2"
"3164","P4KZ","10/30/2017","CERTIFICATION/COMPLAINT","2"
"3170","17HD","08/13/2020","COMPLAINT","1"
"3170","KJ57","11/06/2017","CERTIFICATION/COMPLAINT","2"
"3170","P1E8","04/11/2019","CERTIFICATION/COMPLAINT","2"
"3170","VLLO","05/13/2020","COMPLAINT","1"
"3182","2UCT","06/17/2020","COMPLAINT","1"
"3182","8JMB","09/02/2020","COMPLAINT","1"
"3182","CIHX","01/22/2020","CERTIFICATION/COMPLAINT","2"
"3182","D2DE","12/21/2018","CERTIFICATION/COMPLAINT","2"
"3182","H73C","07/09/2018","COMPLAINT","2"
"3182","HBXD","09/23/2020","COMPLAINT","1"
"3182","P8R9","08/30/2017","CERTIFICATION/COMPLAINT","3"
"3182","UIEL","08/07/2020","COMPLAINT","1"
"3227","3O2J","06/03/2019","CERTIFICATION","2"
"3227","8SRW","10/02/2020","COMPLAINT","1"
"3227","IVUF","09/08/2017","CERTIFICATION","2"
"3227","ZT31","06/11/2020","COMPLAINT","1"
"3230","5JUM","03/20/2019","CERTIFICATION","2"
"3230","O2Z2","09/26/2018","COMPLAINT","2"
"3230","O765","06/26/2020","COMPLAINT","1"
"3230","U5B7","09/15/2017","CERTIFICATION","3"
"3242","1V1N","05/16/2018","CERTIFICATION/COMPLAINT","2"
"3242","CUK0","09/26/2019","CERTIFICATION/COMPLAINT","2"
"3242","N6ZJ","07/22/2020","COMPLAINT","1"
"3242","WP5X","06/03/2020","COMPLAINT","1"
"3242","XW6Q","01/27/2017","CERTIFICATION","2"
"3243","1099","08/18/2020","COMPLAINT","2"
"3243","FZ9G","05/18/2020","COMPLAINT","1"
"3243","IGY1","12/15/2017","CERTIFICATION","2"
"3243","JCW4","02/28/2019","COMPLAINT","2"
"3243","LP1I","08/17/2020","COMPLAINT","1"
"3243","R5FD","05/17/2019","CERTIFICATION/COMPLAINT","2"
"3256","0SGC","03/22/2019","CERTIFICATION/COMPLAINT","2"
"3256","CKFE","10/05/2020","COMPLAINT","1"
"3256","JRFL","08/25/2020","COMPLAINT","1"
"3256","KR8W","07/11/2017","CERTIFICATION","2"
"3256","Q5YS","06/08/2020","COMPLAINT","1"
"3258","025N","08/07/2020","COMPLAINT","1"
"3258","8GDJ","05/16/2017","CERTIFICATION","2"
"3258","DWU9","02/11/2020","COMPLAINT","2"
"3258","G1ZQ","06/07/2019","CERTIFICATION","2"
"3258","GM6K","05/31/2020","COMPLAINT","1"
"3258","QCL2","08/28/2018","CERTIFICATION","2"
"3293","252E","12/10/2019","CERTIFICATION/COMPLAINT","2"
"3293","DIJY","05/14/2020","COMPLAINT","2"
"3293","OJKI","08/27/2020","COMPLAINT","1"
"3293","WRL5","11/20/2018","CERTIFICATION","2"
"3295","0ZMX","04/05/2019","CERTIFICATION/COMPLAINT","2"
"3295","64HC","10/11/2019","COMPLAINT","2"
"3295","FSJ6","06/12/2020","COMPLAINT","1"
"3295","LLSY","09/03/2020","COMPLAINT","1"
"3295","WZ29","12/18/2017","CERTIFICATION/COMPLAINT","2"
"3307","01X6","01/31/2020","CERTIFICATION","2"
"3307","31OH","05/21/2020","COMPLAINT","1"
"3307","4QHQ","07/03/2019","COMPLAINT","2"
"3307","F2FW","06/01/2017","CERTIFICATION","2"
"3307","OZUC","09/22/2020","COMPLAINT","1"
"3307","SDNU","10/29/2018","CERTIFICATION","2"
"3370","20RN","08/17/2018","CERTIFICATION/COMPLAINT","2"
"3370","7P54","06/16/2020","COMPLAINT","1"
"3370","FLS0","11/22/2019","CERTIFICATION/COMPLAINT","2"
"3370","M937","11/10/2016","COMPLAINT","2"
"3370","N2CF","10/16/2019","COMPLAINT","2"
"3370","T7MP","03/31/2017","CERTIFICATION/COMPLAINT","2"
"3374","2WM8","06/01/2017","COMPLAINT","2"
"3374","B7ET","06/04/2020","COMPLAINT","1"
"3374","LY51","01/09/2019","CERTIFICATION/COMPLAINT","2"
"3374","ME97","09/01/2017","CERTIFICATION/COMPLAINT","2"
"3374","Q269","04/23/2018","COMPLAINT","2"
"3392","3ILC","06/30/2017","CERTIFICATION/COMPLAINT","2"
"3392","96TK","07/24/2018","COMPLAINT","2"
"3392","B5NZ","11/19/2018","CERTIFICATION/COMPLAINT","2"
"3392","CH8E","11/12/2019","COMPLAINT","2"
"3392","GMLD","08/04/2020","COMPLAINT","1"
"3392","PXJ2","02/26/2020","CERTIFICATION","2"
"3392","SHTV","09/30/2020","COMPLAINT","1"
"3392","YN2F","06/12/2020","COMPLAINT","1"
"3401","IPOO","06/20/2017","CERTIFICATION","2"
"3401","J81I","09/25/2020","COMPLAINT","1"
"3401","LDLW","06/14/2017","COMPLAINT","2"
"3401","SQYD","05/26/2020","COMPLAINT","1"
"3401","WQKE","03/14/2019","CERTIFICATION","2"
"3407","C64D","12/15/2016","CERTIFICATION","2"
"3407","E9Q0","03/27/2018","COMPLAINT","2"
"3407","EKRO","01/29/2018","CERTIFICATION/COMPLAINT","2"
"3407","F5WG","12/10/2019","CERTIFICATION/COMPLAINT","2"
"3407","GJJY","06/12/2019","COMPLAINT","1"
"3407","ODDJ","03/05/2018","COMPLAINT","2"
"3407","PHZ3","07/15/2020","COMPLAINT","1"
"3407","QFC4","02/25/2019","COMPLAINT","1"
"3407","UVFY","11/29/2018","COMPLAINT","2"
"3421","38E6","09/25/2017","CERTIFICATION","1"
"3421","A7CE","09/14/2020","COMPLAINT","1"
"3421","BGDI","05/01/2020","COMPLAINT","1"
"3421","L47M","03/08/2019","CERTIFICATION","2"
"3422","LL8E","06/24/2020","COMPLAINT","1"
"3422","MCT9","02/28/2017","CERTIFICATION","2"
"3422","T5OR","06/29/2018","CERTIFICATION","2"
"3422","UHUO","01/08/2019","COMPLAINT","2"
